a,b,c,d,e,f,g,h,i,j,k
0.833517,0.695625,0.631173,0.948750,0.216259,0.654866,0.611827,1.140735,0.000000,1.000000,0.000000
-0.507258,-0.221273,0.160893,-0.067723,-0.632632,1.800128,-0.280620,0.421262,0.000000,0.000000,0.000000
0.142180,1.023089,0.004133,0.894734,0.216259,1.800128,0.433337,1.380559,0.000000,1.000000,0.000000
0.058381,-0.002964,0.474413,0.393864,-0.632632,-0.490395,0.165604,0.661086,0.000000,0.000000,0.000000
-1.586162,-1.345566,0.474413,-0.990896,1.914042,1.800128,-1.173066,-0.058387,0.000000,0.000000,1.000000
0.550697,1.001258,0.317653,-0.907418,-0.632632,0.654866,-0.280620,-1.737157,0.000000,1.000000,0.000000
0.665920,0.291753,0.474413,0.241638,0.216259,0.654866,0.433337,-0.298211,0.000000,0.000000,0.000000
-0.748178,-0.002964,0.317653,-0.642251,-0.632632,0.654866,-0.637598,-0.298211,0.000000,0.000000,0.000000
-0.769128,-0.002964,0.004133,-0.052991,-0.632632,-1.635656,0.076359,-0.298211,0.000000,0.000000,0.000000
1.776249,1.656186,0.474413,-0.318158,-0.632632,0.654866,0.433337,-1.737157,0.000000,1.000000,0.000000
-0.172064,-0.767046,-2.190508,0.158160,1.065151,-0.490395,-0.459109,1.380559,0.000000,1.000000,0.000000
0.477373,-0.319512,0.474413,1.700055,1.065151,0.654866,1.861252,0.421262,0.000000,1.000000,0.000000
-0.004468,-0.002964,-1.563468,-0.440921,1.914042,0.654866,-0.280620,-0.538035,0.000000,1.000000,0.000000
-0.276812,0.007951,0.631173,-0.249411,0.216259,0.654866,-0.726843,0.900911,0.000000,1.000000,1.000000
-0.653905,-1.345566,0.160893,-0.578414,0.216259,-1.635656,-1.351555,1.380559,0.000000,1.000000,1.000000
0.215503,-0.002964,-0.936427,-0.200306,-0.632632,-1.635656,-0.102130,-0.298211,1.000000,1.000000,0.000000
0.644970,1.001258,0.631173,0.816166,0.216259,0.654866,0.790316,0.421262,0.000000,1.000000,0.000000
-0.266338,-0.559653,-0.309387,-0.843581,-1.481523,0.654866,-0.994577,-0.058387,0.000000,1.000000,0.000000
-1.083372,-0.581483,-0.779667,-0.308337,0.216259,-1.635656,-0.459109,0.181438,0.000000,0.000000,0.000000
-1.408091,-1.705776,-0.152627,-2.719390,0.216259,-0.490395,-2.476038,-1.737157,0.000000,1.000000,1.000000
-1.188120,-1.607537,0.474413,-0.239590,0.216259,1.800128,0.076359,-0.777860,0.000000,0.000000,0.000000
-1.250969,-0.002964,-0.309387,-2.729211,-2.330415,-1.635656,-2.600980,-1.497333,0.000000,1.000000,1.000000
0.089806,0.226261,0.631173,-0.386905,0.216259,-1.635656,-0.102130,-0.777860,0.000000,1.000000,0.000000
-1.062422,-1.814930,-0.466147,-0.936881,-0.632632,-1.635656,-0.994577,-0.298211,1.000000,0.000000,1.000000
-0.109216,-0.123034,-0.622907,0.295654,1.065151,-0.490395,0.611827,-0.538035,0.000000,1.000000,0.000000
1.053487,1.263229,-0.309387,0.118876,0.216259,0.654866,-0.280620,0.900911,0.000000,1.000000,0.000000
-2.560319,-0.002964,0.631173,-0.804297,-0.632632,0.654866,-1.173066,0.421262,0.000000,0.000000,1.000000
0.205029,-0.133950,-0.779667,2.259852,1.065151,-1.635656,1.861252,1.860208,0.000000,1.000000,0.000000
0.236453,-0.002964,-0.622907,1.606756,0.216259,0.654866,1.861252,0.181438,0.000000,0.000000,0.000000
1.043013,1.110413,-1.720228,0.590283,0.216259,-0.490395,0.968805,-0.538035,0.000000,1.000000,0.000000
-0.360611,-0.526906,0.474413,-1.211868,-0.632632,0.654866,-1.440800,-0.058387,0.000000,0.000000,0.000000
0.550697,0.433654,-10.185270,0.280922,-0.632632,0.654866,0.254848,0.181438,0.000000,1.000000,0.000000
1.681975,1.623439,0.631173,-0.318158,-0.632632,0.654866,0.433337,-1.737157,0.000000,1.000000,0.000000
-0.695804,-1.170918,0.631173,-1.049822,-0.632632,0.654866,-0.905332,-0.777860,1.000000,1.000000,0.000000
-0.612006,-0.002964,-2.504028,-0.661893,-0.632632,0.654866,-0.548354,-0.538035,1.000000,0.000000,0.000000
0.508798,-0.221273,-1.093187,-0.003886,0.216259,0.654866,0.701071,-1.497333,1.000000,1.000000,0.000000
-0.790078,-0.002964,0.004133,1.243379,0.216259,0.654866,0.968805,1.140735,0.000000,0.000000,0.000000
-0.538682,-0.592399,0.631173,-0.548951,-0.632632,0.654866,-0.637598,-0.058387,0.000000,1.000000,0.000000
-3.806820,-0.002964,0.474413,-1.526140,0.216259,-0.490395,-1.708534,-0.298211,0.000000,0.000000,2.000000
0.718294,0.084360,-0.622907,0.172891,-1.481523,-0.490395,-0.102130,0.661086,0.000000,0.000000,0.000000
1.723875,1.896326,0.474413,1.228648,0.216259,-0.490395,0.611827,1.860208,0.000000,1.000000,0.000000
-0.748178,-0.428667,0.631173,1.685324,1.914042,0.654866,1.504273,1.140735,0.000000,0.000000,0.000000
1.451530,1.055835,0.631173,-0.897597,-0.632632,-0.490395,-1.173066,0.181438,0.000000,0.000000,0.000000
-1.135746,-0.614230,0.474413,1.523278,1.065151,0.654866,0.968805,1.860208,0.000000,1.000000,0.000000
0.833517,0.619217,-0.152627,0.963481,0.216259,1.800128,0.968805,0.421262,0.000000,1.000000,0.000000
-0.842452,-1.389227,0.004133,-2.434582,0.216259,-0.490395,-2.244002,-1.497333,0.000000,1.000000,1.000000
0.299302,1.481538,0.631173,-0.681535,-1.481523,0.654866,-0.459109,-0.777860,0.000000,1.000000,0.000000
-0.475834,-0.264935,0.160893,-2.105578,-2.330415,-0.490395,-1.619289,-1.976982,0.000000,1.000000,2.000000
-1.030998,-1.924085,0.474413,0.280922,0.216259,-0.490395,0.254848,0.181438,0.000000,0.000000,1.000000
-0.182539,-1.312819,0.160893,-0.607877,-0.632632,0.654866,-0.369864,-0.777860,0.000000,1.000000,0.000000
1.734349,2.463930,-0.622907,0.207265,-0.632632,-0.490395,0.165604,0.181438,0.000000,1.000000,0.000000
1.545803,0.575555,0.317653,-0.588235,-0.632632,0.654866,-0.459109,-0.538035,1.000000,0.000000,0.000000
-0.444409,-0.002964,-0.466147,-0.882865,-0.632632,0.654866,-0.816087,-0.538035,1.000000,0.000000,0.000000
1.514379,1.416046,-0.152627,0.590283,0.216259,0.654866,0.968805,-0.538035,1.000000,1.000000,0.000000
1.430580,0.990343,0.631173,0.266191,-1.481523,-0.490395,-0.102130,0.900911,0.000000,1.000000,1.000000
0.624021,0.761118,0.631173,0.320206,1.914042,0.654866,0.076359,0.661086,0.000000,1.000000,0.000000
0.571647,0.084360,-0.152627,0.830898,0.216259,0.654866,1.147295,-0.298211,0.000000,0.000000,0.000000
-0.046367,-0.526906,-0.309387,-0.107007,1.065151,0.654866,-0.102130,-0.058387,1.000000,0.000000,0.000000
-0.004468,-0.002964,-0.466147,0.762151,0.216259,0.654866,0.611827,0.661086,0.000000,0.000000,0.000000
1.210609,1.557946,0.474413,-0.843581,-1.481523,0.654866,-0.994577,-0.058387,0.000000,1.000000,0.000000
-0.706279,-0.625145,-0.152627,-0.052991,0.216259,-0.490395,0.076359,-0.298211,0.000000,1.000000,0.000000
0.529747,1.252314,0.317653,-0.411458,0.216259,0.654866,0.433337,-1.976982,0.000000,1.000000,0.000000
-0.392035,-1.160003,0.631173,1.204095,1.914042,1.800128,1.147295,0.661086,0.000000,0.000000,0.000000
-0.392035,-0.756131,-0.309387,-2.454224,-2.330415,-2.780917,-2.154757,-1.737157,0.000000,1.000000,1.000000
1.283933,1.110413,0.317653,0.452790,0.216259,-0.490395,-0.102130,1.380559,0.000000,0.000000,0.000000
-0.004468,-0.002964,-1.720228,-2.503328,-2.330415,-1.635656,-2.779469,-0.538035,0.000000,1.000000,2.000000
-0.549157,-0.756131,0.631173,-0.804297,1.065151,0.654866,-1.173066,0.421262,0.000000,1.000000,2.000000
-2.277499,-2.142394,-0.152627,-1.698007,1.065151,-2.780917,-2.368944,0.661086,1.000000,0.000000,0.000000
-1.795658,-2.415281,0.474413,-1.069464,0.216259,-1.635656,-0.816087,-1.017684,0.000000,1.000000,2.000000
0.006007,0.269922,-0.622907,-0.377084,1.065151,-0.490395,-0.994577,1.140735,0.000000,1.000000,0.000000
1.137286,1.688932,-0.779667,-0.239590,-1.481523,0.654866,0.076359,-0.777860,0.000000,1.000000,1.000000
-0.706279,-1.203665,0.631173,1.606756,1.914042,0.654866,1.861252,0.181438,0.000000,1.000000,0.000000
0.194554,0.368161,0.474413,1.218827,0.216259,0.654866,1.504273,-0.058387,0.000000,1.000000,0.000000
-1.701385,-1.814930,0.631173,-0.681535,0.216259,-0.490395,-0.459109,-0.777860,0.000000,0.000000,2.000000
0.697344,1.536116,-1.093187,1.483994,0.216259,-0.490395,1.147295,1.380559,0.000000,0.000000,0.000000
0.802092,0.597386,0.631173,1.940670,0.216259,0.654866,2.039741,0.661086,0.000000,1.000000,0.000000
1.189660,1.710763,0.787933,-0.696266,-2.330415,-0.490395,-0.816087,-0.058387,0.000000,0.000000,2.000000
-0.748178,-1.236411,0.474413,1.071512,1.065151,0.654866,1.325784,-0.058387,0.000000,0.000000,1.000000
0.571647,0.761118,0.631173,0.963481,1.065151,-1.635656,0.968805,0.421262,0.000000,1.000000,0.000000
1.462005,1.787171,0.631173,1.965222,1.914042,-0.490395,1.504273,1.860208,0.000000,1.000000,0.000000
0.100281,-0.395921,0.004133,-1.275705,-0.632632,0.654866,-0.726843,-1.737157,0.000000,1.000000,0.000000
-0.748178,-0.777962,-0.152627,0.614836,0.216259,-0.490395,0.433337,0.661086,1.000000,1.000000,0.000000
-0.014942,-0.308597,0.474413,1.577293,1.914042,0.654866,1.147295,1.620384,0.000000,1.000000,0.000000
1.399156,0.466401,0.631173,1.739339,1.065151,-0.490395,1.682762,0.900911,0.000000,0.000000,0.000000
0.781143,0.837526,0.160893,0.295654,1.065151,-0.490395,0.611827,-0.538035,0.000000,1.000000,1.000000
0.927790,1.099497,-2.033748,0.963481,1.065151,-0.490395,0.968805,0.421262,0.000000,0.000000,0.000000
0.026957,0.106190,0.474413,0.408595,-0.632632,0.654866,0.522582,-0.058387,0.000000,0.000000,0.000000
0.781143,0.903019,-0.152627,-0.897597,-1.481523,-1.635656,-1.173066,0.181438,0.000000,0.000000,0.000000
-0.957674,-1.432889,-0.152627,-3.028751,-0.632632,-1.635656,-2.511736,-2.456630,0.000000,1.000000,1.000000
-0.276812,-0.275851,0.631173,-0.534220,-0.632632,0.654866,-0.280620,-0.777860,0.000000,1.000000,0.000000
0.414525,0.477316,0.631173,0.708135,1.065151,0.654866,0.433337,0.900911,0.000000,1.000000,0.000000
0.089806,-0.101203,-0.622907,-0.052991,0.216259,-0.490395,0.076359,-0.298211,0.000000,1.000000,0.000000
-1.010048,-0.636061,0.631173,0.575552,-0.632632,0.654866,0.611827,0.181438,0.000000,1.000000,0.000000
0.456424,-0.243104,0.317653,-2.861795,-1.481523,-1.635656,-2.422491,-2.216806,0.000000,0.000000,2.000000
1.126811,1.721678,0.631173,1.739339,1.065151,-1.635656,1.682762,0.900911,0.000000,1.000000,0.000000
2.017169,1.918157,-2.033748,1.670592,0.216259,-0.490395,1.147295,1.860208,0.000000,0.000000,0.000000
-0.350136,-1.116341,-0.936427,-1.437751,-0.632632,-0.490395,-1.262311,-1.017684,1.000000,0.000000,2.000000
1.231559,1.219567,0.474413,1.606756,-0.632632,-0.490395,1.861252,0.181438,0.000000,0.000000,1.000000
-0.287287,-0.974440,0.631173,-0.185575,-0.632632,-0.490395,0.254848,-1.017684,0.000000,0.000000,0.000000
-0.412985,-0.559653,0.631173,0.816166,0.216259,0.654866,0.790316,0.421262,0.000000,1.000000,0.000000
1.378206,1.372384,0.004133,-0.161022,-0.632632,0.654866,-0.280620,0.181438,0.000000,1.000000,0.000000
1.451530,1.383299,0.474413,0.722867,0.216259,-1.635656,0.790316,0.181438,0.000000,0.000000,1.000000
0.896365,0.248091,0.631173,0.280922,-0.632632,-0.490395,0.254848,0.181438,0.000000,1.000000,0.000000
2.216190,2.747731,0.474413,0.639388,-1.481523,0.654866,-0.102130,1.860208,0.000000,0.000000,0.000000
0.383100,0.346331,-0.309387,0.050129,-0.632632,0.654866,0.879561,-1.737157,1.000000,1.000000,0.000000
-0.392035,-0.177611,0.317653,-0.882865,-0.632632,-0.490395,-0.816087,-0.538035,1.000000,1.000000,0.000000
0.173604,-0.024795,0.474413,0.801435,0.216259,0.654866,0.433337,1.140735,0.000000,1.000000,0.000000
0.676395,0.444570,0.631173,0.040308,0.216259,-1.635656,0.076359,-0.058387,0.000000,0.000000,0.000000
-1.219544,-1.050848,-0.466147,0.708135,1.065151,0.654866,0.433337,0.900911,0.000000,0.000000,0.000000
0.393575,0.608302,0.160893,0.963481,-0.632632,0.654866,0.968805,0.421262,0.000000,1.000000,0.000000
0.896365,1.263229,-0.936427,2.019238,1.065151,-0.490395,1.682762,1.620384,0.000000,0.000000,0.000000
0.959214,0.881188,0.004133,0.506805,0.216259,-1.635656,0.076359,1.140735,0.000000,1.000000,0.000000
-0.077791,-0.712469,-0.152627,0.334938,-0.632632,-0.490395,0.433337,-0.058387,0.000000,1.000000,0.000000
-2.298449,-0.002964,-1.720228,-1.953353,-1.481523,-1.635656,-1.887023,-1.017684,0.000000,1.000000,0.000000
0.561172,0.651963,0.474413,-0.067723,0.216259,1.800128,-0.280620,0.421262,0.000000,1.000000,0.000000
-0.266338,-1.127256,-0.466147,-1.486856,-0.632632,-0.490395,-1.887023,0.181438,1.000000,0.000000,2.000000
-0.894826,-0.002964,0.004133,-0.666803,-0.632632,0.654866,-0.102130,-1.497333,1.000000,1.000000,0.000000
0.320251,0.149852,-1.093187,0.172891,0.216259,-0.490395,-0.102130,0.661086,0.000000,0.000000,0.000000
1.336307,0.979427,0.004133,1.646040,1.065151,-1.635656,1.682762,0.661086,0.000000,0.000000,0.000000
-0.685330,-2.022324,0.004133,-0.494936,-0.632632,-1.635656,-0.459109,-0.298211,1.000000,1.000000,1.000000
2.027644,1.241398,0.631173,2.313867,1.065151,0.654866,2.039741,1.620384,0.000000,1.000000,0.000000
-0.392035,-0.308597,0.631173,-1.688186,0.216259,0.654866,-2.244002,0.421262,0.000000,0.000000,2.000000
-1.020523,-0.537822,0.474413,0.708135,0.216259,1.800128,0.433337,0.900911,0.000000,1.000000,0.000000
0.299302,-0.002964,0.317653,-0.067723,-0.632632,0.654866,-0.280620,0.421262,0.000000,0.000000,0.000000
0.582121,0.073444,0.631173,1.189364,1.065151,1.800128,0.790316,1.380559,0.000000,0.000000,1.000000
-0.046367,0.411823,-1.406708,-2.513149,-2.330415,-1.635656,-1.887023,-2.456630,0.000000,0.000000,1.000000
-1.230019,-1.563875,-1.876988,-1.339541,-1.481523,0.654866,-1.708534,0.181438,0.000000,0.000000,0.000000
-1.093847,-1.629367,0.787933,1.336679,1.065151,-0.490395,0.968805,1.380559,0.000000,0.000000,0.000000
0.519273,0.193514,0.160893,0.413506,0.216259,-0.490395,0.076359,0.900911,0.000000,1.000000,0.000000
1.880997,1.907241,0.631173,0.600104,0.216259,-0.490395,0.076359,1.380559,0.000000,0.000000,0.000000
1.074437,0.488232,0.317653,0.305475,0.216259,-1.635656,-0.280620,1.380559,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,0.482253,-0.632632,-0.490395,0.611827,-0.058387,0.000000,1.000000,0.000000
1.116336,1.361468,0.631173,0.398774,0.216259,-0.490395,-0.280620,1.620384,0.000000,0.000000,0.000000
-0.004468,-0.832539,-1.563468,-0.092275,1.065151,0.654866,0.254848,-0.777860,1.000000,1.000000,0.000000
0.498323,-0.090288,0.317653,1.847370,1.065151,1.800128,2.039741,0.421262,0.000000,1.000000,0.000000
0.529747,0.291753,-0.622907,-0.215038,0.216259,-1.635656,-0.459109,0.421262,0.000000,0.000000,0.000000
-0.046367,-0.264935,0.317653,-0.750282,-0.632632,-0.490395,-0.994577,0.181438,0.000000,1.000000,0.000000
1.105861,1.328722,0.631173,1.164811,0.216259,-0.490395,1.325784,0.181438,0.000000,0.000000,1.000000
0.121230,-0.133950,0.160893,-1.143121,-1.481523,1.800128,-0.905332,-1.017684,0.000000,0.000000,0.000000
1.482954,1.383299,-1.720228,0.938929,0.216259,-1.635656,1.504273,-0.777860,1.000000,1.000000,0.000000
0.812567,1.372384,0.317653,0.133607,-0.632632,0.654866,0.076359,0.181438,0.000000,1.000000,0.000000
-1.470940,-1.356481,-2.347268,-1.231510,-0.632632,-0.490395,-1.351555,-0.298211,1.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,-1.781486,-1.481523,-0.490395,-2.244002,0.181438,1.000000,0.000000,0.000000
0.246928,0.106190,0.631173,0.639388,-0.632632,-0.490395,-0.102130,1.860208,0.000000,1.000000,0.000000
-0.004468,-0.002964,-0.152627,0.393864,0.216259,0.654866,0.165604,0.661086,0.000000,0.000000,0.000000
0.843991,1.492454,0.317653,-1.511408,-2.330415,-1.635656,-1.351555,-1.017684,0.000000,0.000000,2.000000
-0.968149,-0.002964,0.631173,1.042049,1.914042,0.654866,0.611827,1.380559,0.000000,0.000000,0.000000
0.121230,-1.334650,-1.563468,-1.246242,-0.632632,-0.490395,-1.708534,0.421262,0.000000,1.000000,1.000000
-1.030998,-0.002964,-3.287828,-1.148032,-0.632632,-0.490395,-0.459109,-1.976982,0.000000,0.000000,0.000000
1.084912,1.055835,0.474413,0.133607,-0.632632,-0.490395,0.076359,0.181438,0.000000,0.000000,0.000000
0.676395,0.226261,0.787933,1.056780,1.065151,-0.490395,0.968805,0.661086,0.000000,0.000000,0.000000
0.948739,-0.352259,-0.622907,-0.067723,-0.632632,0.654866,-0.280620,0.421262,1.000000,0.000000,0.000000
0.163129,0.946681,-0.779667,0.496984,0.216259,-0.490395,0.968805,-0.777860,0.000000,1.000000,0.000000
-1.188120,-0.854370,0.317653,0.374222,0.216259,-0.490395,0.254848,0.421262,0.000000,1.000000,1.000000
1.933371,2.791393,0.474413,-0.720819,-1.481523,-0.490395,-0.280620,-1.257508,0.000000,1.000000,0.000000
1.441055,0.913934,0.631173,0.133607,1.065151,0.654866,0.076359,0.181438,0.000000,1.000000,0.000000
0.142180,-0.079372,0.631173,-0.146291,-0.632632,-0.490395,0.076359,-0.538035,0.000000,1.000000,0.000000
0.121230,0.215345,0.474413,0.722867,0.216259,-0.490395,0.790316,0.181438,0.000000,0.000000,0.000000
0.770668,1.732594,0.631173,0.349669,-0.632632,0.654866,0.790316,-0.777860,0.000000,1.000000,0.000000
-0.140640,-0.155781,-0.936427,0.978213,0.216259,0.654866,1.325784,-0.298211,1.000000,0.000000,0.000000
-0.308237,-0.155781,0.631173,0.668851,-0.632632,-0.490395,0.611827,0.421262,0.000000,0.000000,0.000000
1.503904,2.769562,-0.466147,0.614836,-0.632632,0.654866,0.433337,0.661086,0.000000,0.000000,0.000000
-1.198595,-2.349788,0.631173,0.816166,-0.632632,0.654866,0.790316,0.421262,0.000000,1.000000,0.000000
-0.004468,-0.002964,-0.152627,0.113965,1.914042,-0.490395,0.165604,-0.058387,0.000000,1.000000,0.000000
1.137286,1.263229,-0.309387,1.096064,0.216259,-0.490395,0.790316,1.140735,0.000000,1.000000,0.000000
-1.146221,-0.876201,0.631173,-0.588235,-1.481523,-0.490395,-0.459109,-0.538035,0.000000,1.000000,0.000000
-1.512839,-1.203665,0.160893,-2.076115,-1.481523,1.800128,-2.600980,0.181438,0.000000,1.000000,1.000000
-0.549157,-0.461413,0.631173,0.359490,-0.632632,0.654866,-0.102130,1.140735,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.160893,0.187623,1.914042,0.654866,0.254848,-0.058387,0.000000,0.000000,0.000000
0.875416,0.466401,0.631173,0.830898,-0.632632,0.654866,1.147295,-0.298211,0.000000,1.000000,0.000000
0.131705,-0.046626,0.631173,0.668851,-0.632632,0.654866,0.611827,0.421262,0.000000,0.000000,1.000000
-1.795658,-2.502604,0.004133,-1.373915,-1.481523,-0.490395,-0.280620,-2.936279,0.000000,1.000000,2.000000
0.466899,0.149852,0.631173,0.334938,1.065151,-0.490395,0.433337,-0.058387,0.000000,1.000000,0.000000
-1.125271,-0.985355,-0.622907,0.482253,0.216259,-0.490395,0.611827,-0.058387,0.000000,1.000000,0.000000
-0.507258,-0.745215,0.631173,-0.735550,1.065151,0.654866,-0.637598,-0.538035,0.000000,0.000000,0.000000
0.969689,0.520978,0.631173,1.685324,1.065151,-0.490395,1.504273,1.140735,0.000000,0.000000,0.000000
-1.345242,-1.476551,0.160893,-1.157853,-0.632632,0.654866,-1.262311,-0.298211,0.000000,0.000000,0.000000
-1.125271,-1.694860,0.787933,1.724608,1.914042,-0.490395,1.325784,1.620384,0.000000,0.000000,0.000000
0.655445,0.826611,0.317653,1.375963,1.914042,-1.635656,0.790316,1.860208,0.000000,0.000000,0.000000
-0.109216,-0.232189,0.474413,-1.084195,0.216259,1.800128,-1.173066,-0.298211,0.000000,1.000000,1.000000
-2.141327,-2.884645,0.787933,-1.256063,0.216259,1.800128,-0.816087,-1.497333,0.000000,1.000000,1.000000
1.095387,1.306891,0.631173,0.482253,-0.632632,1.800128,0.611827,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,-0.779667,-0.873044,-1.481523,-2.780917,-1.708534,1.380559,0.000000,1.000000,0.000000
-0.423460,-0.341343,0.474413,-0.524399,-1.481523,0.654866,-1.173066,1.140735,0.000000,0.000000,0.000000
-0.119690,-0.243104,0.631173,0.172891,0.216259,0.654866,-0.102130,0.661086,0.000000,1.000000,0.000000
1.294408,1.361468,0.004133,0.226907,0.216259,-0.490395,0.076359,0.421262,1.000000,0.000000,0.000000
0.016482,-0.144865,0.474413,-0.308337,0.216259,-0.490395,-0.459109,0.181438,0.000000,1.000000,0.000000
-0.706279,-0.472329,0.631173,1.444710,0.216259,0.654866,1.325784,0.900911,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,1.444710,1.065151,0.654866,1.325784,0.900911,0.000000,1.000000,0.000000
0.634495,0.608302,0.631173,0.860361,0.216259,-1.635656,0.165604,1.860208,0.000000,0.000000,0.000000
-0.182539,-0.057541,-2.190508,1.071512,0.216259,-0.490395,1.325784,-0.058387,0.000000,0.000000,0.000000
-0.831977,-1.061764,0.474413,0.059950,-0.632632,0.654866,-0.012886,0.181438,0.000000,1.000000,0.000000
-0.412985,-1.498382,0.474413,-0.602967,-1.481523,0.654866,-0.816087,0.181438,0.000000,0.000000,0.000000
0.079331,-0.002964,-0.152627,-0.215038,0.216259,0.654866,-0.459109,0.421262,1.000000,1.000000,0.000000
-0.004468,-0.002964,-2.974308,-1.344452,0.216259,-0.490395,-1.262311,-0.777860,0.000000,1.000000,0.000000
1.891471,1.732594,0.631173,-0.229769,-1.481523,0.654866,-0.816087,1.140735,0.000000,1.000000,0.000000
1.901946,2.594915,-0.152627,-0.038260,1.065151,-1.635656,0.433337,-1.017684,1.000000,0.000000,0.000000
0.487848,0.215345,0.474413,-1.992637,-1.481523,1.800128,-1.708534,-1.497333,1.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,-0.067723,1.065151,0.654866,-0.280620,0.421262,0.000000,0.000000,0.000000
2.059068,1.612524,0.317653,-1.064553,1.065151,0.654866,-1.262311,-0.058387,1.000000,1.000000,0.000000
-0.444409,-1.280073,0.160893,-0.868134,-1.481523,-0.490395,-0.459109,-1.257508,1.000000,1.000000,0.000000
